Gender,Height (cm),Weight (Kg),Age (Year),"Index : 0 - Extremely Weak, 1 - Weak, 2 - Normal, 3 - Overweight, 4 - Obesity, 5 - Extreme Obesity",Calories Burned (kcal),Carbohydrate (g),Fiber (g),Protein (g),Vitamin A (IU),Vitamin C (mg),Vitamin D (IU),Vitamin E (mg),Vitamin K (mcg),Calcium (mg),Iron (mg),Magnesium (mg),Phosphorus (mg)
Male,183,76,65,2,1898,130,30,61,3000,90,400,15,120,1200,8,420,700
Male,183,76,66,2,1889,130,30,61,3000,90,400,15,120,1200,8,420,700
Male,183,76,67,2,1881,130,30,61,3000,90,400,15,120,1200,8,420,700
Male,183,76,68,2,1873,130,30,61,3000,90,400,15,120,1200,8,420,700
Male,183,76,69,2,1865,130,30,61,3000,90,400,15,120,1200,8,420,700
Male,183,76,70,2,1857,130,30,61,3000,90,600,15,120,1200,8,420,700
Female,183,76,12,2,2000,130,31,61,2000,45,200,11,60,1300,8,240,1250
Female,183,76,13,2,1994,130,31,61,2000,45,200,11,60,1300,8,240,1250
Female,183,76,14,2,1989,130,26,61,2333,65,200,15,75,1300,15,360,1250
Female,183,76,15,2,1983,130,26,61,2333,65,200,15,75,1300,15,360,1250
Female,183,76,16,2,1977,130,26,61,2333,65,200,15,75,1300,15,360,1250
Female,183,76,17,2,1972,130,26,61,2333,65,200,15,75,1300,15,360,1250
Female,183,76,18,2,1966,130,26,61,2333,65,200,15,75,1300,15,360,1250
Female,183,76,19,2,1960,130,25,61,2333,75,200,15,90,1000,18,310,700
Female,183,76,20,2,1955,130,25,61,2333,75,200,15,90,1000,18,310,700
Female,183,76,21,2,1949,130,25,61,2333,75,200,15,90,1000,18,310,700
Female,183,76,22,2,1943,130,25,61,2333,75,200,15,90,1000,18,310,700
Female,183,76,23,2,1938,130,25,61,2333,75,200,15,90,1000,18,310,700
Female,183,76,24,2,1932,130,25,61,2333,75,200,15,90,1000,18,310,700
Female,183,76,25,2,1927,130,25,61,2333,75,200,15,90,1000,18,310,700
Female,183,76,26,2,1921,130,25,61,2333,75,200,15,90,1000,18,310,700
Female,183,76,27,2,1915,130,25,61,2333,75,200,15,90,1000,18,310,700
Female,183,76,28,2,1910,130,25,61,2333,75,200,15,90,1000,18,310,700
Female,183,76,29,2,1904,130,25,61,2333,75,200,15,90,1000,18,310,700
Female,183,76,30,2,1898,130,25,61,2333,75,200,15,90,1000,18,310,700
Female,183,76,31,2,1893,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,32,2,1887,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,33,2,1881,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,34,2,1876,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,35,2,1870,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,36,2,1865,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,37,2,1859,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,38,2,1853,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,39,2,1848,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,40,2,1842,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,41,2,1836,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,42,2,1831,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,43,2,1825,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,44,2,1819,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,45,2,1814,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,46,2,1808,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,47,2,1802,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,48,2,1797,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,49,2,1791,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,50,2,1786,130,25,61,2333,75,200,15,90,1000,18,320,700
Female,183,76,51,2,1780,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,52,2,1774,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,53,2,1769,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,54,2,1763,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,55,2,1757,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,56,2,1752,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,57,2,1746,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,58,2,1740,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,59,2,1735,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,60,2,1729,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,61,2,1724,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,62,2,1718,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,63,2,1712,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,64,2,1707,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,65,2,1701,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,66,2,1695,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,67,2,1690,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,68,2,1684,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,69,2,1678,130,21,61,2333,75,400,15,90,1200,8,320,700
Female,183,76,70,2,1673,130,21,61,2333,75,600,15,90,1200,8,320,700
Male,183,87,12,3,2508,130,26,70,2000,45,200,11,60,1300,8,240,1250
Male,183,87,13,3,2500,130,26,70,2000,45,200,11,60,1300,8,240,1250
Male,183,87,14,3,2492,130,38,70,3000,75,200,15,75,1300,11,410,1250
Male,183,87,15,3,2484,130,38,70,3000,75,200,15,75,1300,11,410,1250
Male,183,87,16,3,2475,130,38,70,3000,75,200,15,75,1300,11,410,1250
Male,183,87,17,3,2467,130,38,70,3000,75,200,15,75,1300,11,410,1250
Male,183,87,18,3,2459,130,38,70,3000,75,200,15,75,1300,11,410,1250
Male,183,87,19,3,2451,130,38,70,3000,90,200,15,120,1000,8,400,700
Male,183,87,20,3,2443,130,38,70,3000,90,200,15,120,1000,8,400,700
Male,183,87,21,3,2435,130,38,70,3000,90,200,15,120,1000,8,400,700
Male,183,87,22,3,2427,130,38,70,3000,90,200,15,120,1000,8,400,700
Male,183,87,23,3,2419,130,38,70,3000,90,200,15,120,1000,8,400,700
Male,183,87,24,3,2411,130,38,70,3000,90,200,15,120,1000,8,400,700
Male,183,87,25,3,2402,130,38,70,3000,90,200,15,120,1000,8,400,700
Male,183,87,26,3,2394,130,38,70,3000,90,200,15,120,1000,8,400,700
Male,183,87,27,3,2386,130,38,70,3000,90,200,15,120,1000,8,400,700
Male,183,87,28,3,2378,130,38,70,3000,90,200,15,120,1000,8,400,700
Male,183,87,29,3,2370,130,38,70,3000,90,200,15,120,1000,8,400,700
Male,183,87,30,3,2362,130,38,70,3000,90,200,15,120,1000,8,400,700
Male,183,87,31,3,2354,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,32,3,2346,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,33,3,2338,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,34,3,2329,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,35,3,2321,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,36,3,2313,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,37,3,2305,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,38,3,2297,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,39,3,2289,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,40,3,2281,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,41,3,2273,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,42,3,2265,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,43,3,2256,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,44,3,2248,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,45,3,2240,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,46,3,2232,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,47,3,2224,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,48,3,2216,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,49,3,2208,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,50,3,2200,130,38,70,3000,90,200,15,120,1000,8,420,700
Male,183,87,51,3,2192,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,52,3,2183,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,53,3,2175,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,54,3,2167,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,55,3,2159,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,56,3,2151,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,57,3,2143,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,58,3,2135,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,59,3,2127,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,60,3,2119,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,61,3,2110,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,62,3,2102,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,63,3,2094,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,64,3,2086,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,65,3,2078,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,66,3,2070,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,67,3,2062,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,68,3,2054,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,69,3,2046,130,30,70,3000,90,400,15,120,1200,8,420,700
Male,183,87,70,3,2037,130,30,70,3000,90,600,15,120,1200,8,420,700
Female,183,87,12,3,2126,130,31,70,2000,45,200,11,60,1300,8,240,1250
Female,183,87,13,3,2121,130,31,70,2000,45,200,11,60,1300,8,240,1250
Female,183,87,14,3,2115,130,26,70,2333,65,200,15,75,1300,15,360,1250
Female,183,87,15,3,2110,130,26,70,2333,65,200,15,75,1300,15,360,1250
Female,183,87,16,3,2104,130,26,70,2333,65,200,15,75,1300,15,360,1250
Female,183,87,17,3,2098,130,26,70,2333,65,200,15,75,1300,15,360,1250
Female,183,87,18,3,2093,130,26,70,2333,65,200,15,75,1300,15,360,1250
Female,183,87,19,3,2087,130,25,70,2333,75,200,15,90,1000,18,310,700
Female,183,87,20,3,2081,130,25,70,2333,75,200,15,90,1000,18,310,700
Female,183,87,21,3,2076,130,25,70,2333,75,200,15,90,1000,18,310,700
Female,183,87,22,3,2070,130,25,70,2333,75,200,15,90,1000,18,310,700
Female,183,87,23,3,2064,130,25,70,2333,75,200,15,90,1000,18,310,700
Female,183,87,24,3,2059,130,25,70,2333,75,200,15,90,1000,18,310,700
Female,183,87,25,3,2053,130,25,70,2333,75,200,15,90,1000,18,310,700
Female,183,87,26,3,2048,130,25,70,2333,75,200,15,90,1000,18,310,700
Female,183,87,27,3,2042,130,25,70,2333,75,200,15,90,1000,18,310,700
Female,183,87,28,3,2036,130,25,70,2333,75,200,15,90,1000,18,310,700
Female,183,87,29,3,2031,130,25,70,2333,75,200,15,90,1000,18,310,700
Female,183,87,30,3,2025,130,25,70,2333,75,200,15,90,1000,18,310,700
Female,183,87,31,3,2019,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,32,3,2014,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,33,3,2008,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,34,3,2002,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,35,3,1997,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,36,3,1991,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,37,3,1985,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,38,3,1980,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,39,3,1974,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,40,3,1969,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,41,3,1963,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,42,3,1957,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,43,3,1952,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,44,3,1946,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,45,3,1940,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,46,3,1935,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,47,3,1929,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,48,3,1923,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,49,3,1918,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,50,3,1912,130,25,70,2333,75,200,15,90,1000,18,320,700
Female,183,87,51,3,1907,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,52,3,1901,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,53,3,1895,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,54,3,1890,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,55,3,1884,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,56,3,1878,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,57,3,1873,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,58,3,1867,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,59,3,1861,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,60,3,1856,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,61,3,1850,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,62,3,1844,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,63,3,1839,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,64,3,1833,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,65,3,1828,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,66,3,1822,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,67,3,1816,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,68,3,1811,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,69,3,1805,130,21,70,2333,75,400,15,90,1200,8,320,700
Female,183,87,70,3,1799,130,21,70,2333,75,600,15,90,1200,8,320,700
Male,152,154,12,5,3421,130,26,123,2000,45,200,11,60,1300,8,240,1250
Male,152,154,13,5,3413,130,26,123,2000,45,200,11,60,1300,8,240,1250
Male,152,154,14,5,3405,130,38,123,3000,75,200,15,75,1300,11,410,1250
Male,152,154,15,5,3397,130,38,123,3000,75,200,15,75,1300,11,410,1250
Male,152,154,16,5,3389,130,38,123,3000,75,200,15,75,1300,11,410,1250
Male,152,154,17,5,3380,130,38,123,3000,75,200,15,75,1300,11,410,1250
Male,152,154,18,5,3372,130,38,123,3000,75,200,15,75,1300,11,410,1250
Male,152,154,19,5,3364,130,38,123,3000,90,200,15,120,1000,8,400,700
Male,152,154,20,5,3356,130,38,123,3000,90,200,15,120,1000,8,400,700
Male,152,154,21,5,3348,130,38,123,3000,90,200,15,120,1000,8,400,700
Male,152,154,22,5,3340,130,38,123,3000,90,200,15,120,1000,8,400,700
Male,152,154,23,5,3332,130,38,123,3000,90,200,15,120,1000,8,400,700
Male,152,154,24,5,3324,130,38,123,3000,90,200,15,120,1000,8,400,700
Male,152,154,25,5,3315,130,38,123,3000,90,200,15,120,1000,8,400,700
Male,152,154,26,5,3307,130,38,123,3000,90,200,15,120,1000,8,400,700
Male,152,154,27,5,3299,130,38,123,3000,90,200,15,120,1000,8,400,700
Male,152,154,28,5,3291,130,38,123,3000,90,200,15,120,1000,8,400,700
Male,152,154,29,5,3283,130,38,123,3000,90,200,15,120,1000,8,400,700
Male,152,154,30,5,3275,130,38,123,3000,90,200,15,120,1000,8,400,700
Male,152,154,31,5,3267,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,32,5,3259,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,33,5,3251,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,34,5,3242,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,35,5,3234,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,36,5,3226,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,37,5,3218,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,38,5,3210,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,39,5,3202,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,40,5,3194,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,41,5,3186,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,42,5,3178,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,43,5,3169,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,44,5,3161,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,45,5,3153,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,46,5,3145,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,47,5,3137,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,48,5,3129,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,49,5,3121,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,50,5,3113,130,38,123,3000,90,200,15,120,1000,8,420,700
Male,152,154,51,5,3105,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,52,5,3096,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,53,5,3088,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,54,5,3080,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,55,5,3072,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,56,5,3064,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,57,5,3056,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,58,5,3048,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,59,5,3040,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,60,5,3032,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,61,5,3023,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,62,5,3015,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,63,5,3007,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,64,5,2999,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,65,5,2991,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,66,5,2983,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,67,5,2975,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,68,5,2967,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,69,5,2959,130,30,123,3000,90,400,15,120,1200,8,420,700
Male,152,154,70,5,2950,130,30,123,3000,90,600,15,120,1200,8,420,700
Female,152,154,12,5,2829,130,31,123,2000,45,200,11,60,1300,8,240,1250
Female,152,154,13,5,2823,130,31,123,2000,45,200,11,60,1300,8,240,1250
Female,152,154,14,5,2817,130,26,123,2333,65,200,15,75,1300,15,360,1250
Female,152,154,15,5,2812,130,26,123,2333,65,200,15,75,1300,15,360,1250
Female,152,154,16,5,2806,130,26,123,2333,65,200,15,75,1300,15,360,1250
Female,152,154,17,5,2801,130,26,123,2333,65,200,15,75,1300,15,360,1250
Female,152,154,18,5,2795,130,26,123,2333,65,200,15,75,1300,15,360,1250
Female,152,154,19,5,2789,130,25,123,2333,75,200,15,90,1000,18,310,700
Female,152,154,20,5,2784,130,25,123,2333,75,200,15,90,1000,18,310,700
Female,152,154,21,5,2778,130,25,123,2333,75,200,15,90,1000,18,310,700
Female,152,154,22,5,2772,130,25,123,2333,75,200,15,90,1000,18,310,700
Female,152,154,23,5,2767,130,25,123,2333,75,200,15,90,1000,18,310,700
Female,152,154,24,5,2761,130,25,123,2333,75,200,15,90,1000,18,310,700
Female,152,154,25,5,2755,130,25,123,2333,75,200,15,90,1000,18,310,700
Female,152,154,26,5,2750,130,25,123,2333,75,200,15,90,1000,18,310,700
Female,152,154,27,5,2744,130,25,123,2333,75,200,15,90,1000,18,310,700
Female,152,154,28,5,2739,130,25,123,2333,75,200,15,90,1000,18,310,700
Female,152,154,29,5,2733,130,25,123,2333,75,200,15,90,1000,18,310,700
Female,152,154,30,5,2727,130,25,123,2333,75,200,15,90,1000,18,310,700
Female,152,154,31,5,2722,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,32,5,2716,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,33,5,2710,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,34,5,2705,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,35,5,2699,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,36,5,2693,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,37,5,2688,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,38,5,2682,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,39,5,2676,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,40,5,2671,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,41,5,2665,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,42,5,2660,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,43,5,2654,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,44,5,2648,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,45,5,2643,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,46,5,2637,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,47,5,2631,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,48,5,2626,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,49,5,2620,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,50,5,2614,130,25,123,2333,75,200,15,90,1000,18,320,700
Female,152,154,51,5,2609,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,52,5,2603,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,53,5,2598,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,54,5,2592,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,55,5,2586,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,56,5,2581,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,57,5,2575,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,58,5,2569,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,59,5,2564,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,60,5,2558,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,61,5,2552,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,62,5,2547,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,63,5,2541,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,64,5,2535,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,65,5,2530,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,66,5,2524,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,67,5,2519,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,68,5,2513,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,69,5,2507,130,21,123,2333,75,400,15,90,1200,8,320,700
Female,152,154,70,5,2502,130,21,123,2333,75,600,15,90,1200,8,320,700
Male,164,71,12,3,2131,130,26,57,2000,45,200,11,60,1300,8,240,1250
Male,164,71,13,3,2123,130,26,57,2000,45,200,11,60,1300,8,240,1250
Male,164,71,14,3,2115,130,38,57,3000,75,200,15,75,1300,11,410,1250
Male,164,71,15,3,2107,130,38,57,3000,75,200,15,75,1300,11,410,1250
Male,164,71,16,3,2099,130,38,57,3000,75,200,15,75,1300,11,410,1250
Male,164,71,17,3,2091,130,38,57,3000,75,200,15,75,1300,11,410,1250
Male,164,71,18,3,2083,130,38,57,3000,75,200,15,75,1300,11,410,1250
Male,164,71,19,3,2075,130,38,57,3000,90,200,15,120,1000,8,400,700
Male,164,71,20,3,2066,130,38,57,3000,90,200,15,120,1000,8,400,700
Male,164,71,21,3,2058,130,38,57,3000,90,200,15,120,1000,8,400,700
Male,164,71,22,3,2050,130,38,57,3000,90,200,15,120,1000,8,400,700
Male,164,71,23,3,2042,130,38,57,3000,90,200,15,120,1000,8,400,700
Male,164,71,24,3,2034,130,38,57,3000,90,200,15,120,1000,8,400,700
Male,164,71,25,3,2026,130,38,57,3000,90,200,15,120,1000,8,400,700
Male,164,71,26,3,2018,130,38,57,3000,90,200,15,120,1000,8,400,700
